name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
807,"-69.49952944764999,-22.334451655475","-69.4995395758,-22.3344325504","-69.4995396097,-22.3344420872","-69.4995193195,-22.3344707606","-69.4995192856,-22.3344612237",180.18838603352924,0.003810598343912317
808,"-69.4995295835,-22.33448980285","-69.4995397116,-22.3344706977","-69.4995397456,-22.3344802346","-69.4995194554,-22.334508908","-69.4995194214,-22.3344993711",180.18894082106345,0.0038106026832162463
809,"-69.499529719375,-22.334527950250003","-69.4995398475,-22.3345088451","-69.4995398815,-22.334518382","-69.4995195912,-22.3345470554","-69.4995195573,-22.3345375185",180.1886628206953,0.0038106051870715448
810,"-69.4995298552,-22.3345660976","-69.4995399833,-22.3345469925","-69.4995400173,-22.3345565293","-69.4995197271,-22.3345852027","-69.4995196931,-22.3345756659",180.18894266350947,0.003810602058367582
811,"-69.499446133425,-22.3337461779","-69.4994562615,-22.3337270728","-69.4994562955,-22.3337366096","-69.4994360053,-22.333765283","-69.4994359714,-22.3337557462",180.1886658212428,0.003810605960928061
812,"-69.49944626925,-22.333784325275","-69.4994563973,-22.3337652202","-69.4994564313,-22.333774757","-69.4994361412,-22.3338034304","-69.4994361072,-22.3337938935",180.18894273198157,0.0038105981801253713
813,"-69.499446405075,-22.333822472675003","-69.4994565332,-22.3338033676","-69.4994565671,-22.3338129044","-69.499436277,-22.3338415778","-69.499436243,-22.3338320409",180.18866472733174,0.0038106006836126373
814,"-69.49944654092499,-22.33386062005","-69.499456669,-22.3338415149","-69.499456703,-22.3338510518","-69.4994364128,-22.3338797252","-69.4994363789,-22.3338701883",180.1886637588451,0.0038106050231535974
815,"-69.49944667675001,-22.333898767450002","-69.4994568048,-22.3338796623","-69.4994568388,-22.3338891992","-69.4994365487,-22.3339178726","-69.4994365147,-22.3339083357",180.18894158635862,0.0038106018940462275
816,"-69.499446812575,-22.333936914825003","-69.4994569407,-22.3339178097","-69.4994569746,-22.3339273466","-69.4994366845,-22.3339560199","-69.4994366505,-22.3339464831",180.18866457543345,0.003810599745757668
817,"-69.499446948425,-22.333975062199997","-69.4994570765,-22.3339559571","-69.4994571105,-22.3339654939","-69.4994368203,-22.3339941673","-69.4994367864,-22.3339846305",180.18866565298464,0.0038106040850704303
818,"-69.499447084225,-22.334013209600002","-69.4994572123,-22.3339941045","-69.4994572463,-22.3340036413","-69.4994369561,-22.3340323147","-69.4994369222,-22.3340227779",180.18866545998247,0.0038106037722880695
819,"-69.499447220075,-22.334051356974996","-69.4994573482,-22.3340322519","-69.4994573821,-22.3340417887","-69.499437092,-22.3340704621","-69.499437058,-22.3340609252",180.18866445305747,0.0038105988084781274
820,"-69.4994473559,-22.334089504349997","-69.499457484,-22.3340703992","-69.499457518,-22.3340799361","-69.4994372278,-22.3341086095","-69.4994371938,-22.3340990726",180.18894125726132,0.0038106059635383436
821,"-69.49944749172501,-22.334127651750002","-69.4994576198,-22.3341085466","-69.4994576538,-22.3341180835","-69.4994373636,-22.3341467569","-69.4994373297,-22.33413722",180.18866332688867,0.0038106028344345156
822,"-69.499447627575,-22.334165799125003","-69.4994577557,-22.334146694","-69.4994577896,-22.3341562309","-69.4994374995,-22.3341849042","-69.4994374655,-22.3341753674",180.18866433650686,0.003810597870449851
823,"-69.49944776340001,-22.3342039465","-69.4994578915,-22.3341848414","-69.4994579255,-22.3341943782","-69.4994376353,-22.3342230516","-69.4994376013,-22.3342135148",180.18894308338218,0.003810605025678181
824,"-69.49944789925001,-22.334242093900002","-69.4994580274,-22.3342229888","-69.4994580613,-22.3342325256","-69.4994377711,-22.334261199","-69.4994377372,-22.3342516622",180.1883874102852,0.0038106047130570956
825,"-69.499448035075,-22.3342802413","-69.4994581632,-22.3342611362","-69.4994581972,-22.334270673","-69.4994379069,-22.3342993464","-69.499437873,-22.3342898096",180.188665134036,0.0038106072172543327
826,"-69.4994481709,-22.334318388674998","-69.499458299,-22.3342992836","-69.499458333,-22.3343088204","-69.4994380428,-22.3343374938","-69.4994380088,-22.3343279569",180.18894197307753,0.0038105994364529194
827,"-69.49944830675,-22.33435653605","-69.4994584349,-22.3343374309","-69.4994584688,-22.3343469678","-69.4994381786,-22.3343756412","-69.4994381447,-22.3343661043",180.18838524495285,0.0038106037757570763
828,"-69.49944844257499,-22.334394683425003","-69.4994585707,-22.3343755783","-69.4994586047,-22.3343851152","-69.4994383144,-22.3344137885","-69.4994382805,-22.3344042517",180.18866395332356,0.0038106016272981174
829,"-69.4994485784,-22.334432830799997","-69.4994587065,-22.3344137257","-69.4994587405,-22.3344232625","-69.4994384503,-22.3344519359","-69.4994384163,-22.3344423991",180.18894287934364,0.0038106031499457902
830,"-69.49944871425,-22.334470978200002","-69.4994588424,-22.3344518731","-69.4994588763,-22.3344614099","-69.4994385861,-22.3344900833","-69.4994385522,-22.3344805465",180.18838699499926,0.0038106028373220244
831,"-69.499448850075,-22.334509125574996","-69.4994589782,-22.3344900205","-69.4994590122,-22.3344995573","-69.4994387219,-22.3345282307","-69.499438688,-22.3345186938",180.1886639074694,0.0038106006894153763
832,"-69.499448985925,-22.334547272949997","-69.4994591141,-22.3345281678","-69.499459148,-22.3345377047","-69.4994388578,-22.3345663781","-69.4994388238,-22.3345568412",180.18866279453013,0.0038106050287182247
833,"-69.49940719322501,-22.334156386775","-69.4994592499,-22.3345663152","-69.4994592839,-22.3345758521","-69.4993551365,-22.3337464583","-69.4993551026,-22.3337369215",180.18866431023974,0.09284439060419628
834,"-69.499365400425,-22.333765500574998","-69.4993755285,-22.3337463955","-69.4993755625,-22.3337559323","-69.4993552723,-22.3337846057","-69.4993552384,-22.3337750688",180.1886648781329,0.0038106011508878355
835,"-69.499365536225,-22.333803647975","-69.4993756643,-22.3337845429","-69.4993756983,-22.3337940797","-69.4993554081,-22.3338227531","-69.4993553742,-22.3338132162",180.18866486181514,0.00381060083843808
836,"-69.499365672025,-22.33384179535","-69.4993758001,-22.3338226902","-69.4993758341,-22.3338322271","-69.4993555439,-22.3338609005","-69.49935551,-22.3338513636",180.18866371364334,0.003810605177020528
837,"-69.499365807825,-22.333879942724998","-69.4993759359,-22.3338608376","-69.4993759699,-22.3338703745","-69.4993556797,-22.3338990478","-69.4993556458,-22.333889511",180.18866468499576,0.00381060021304862
838,"-69.49936594364999,-22.333918090125003","-69.4993760718,-22.333898985","-69.4993761057,-22.3339085219","-69.4993558155,-22.3339371952","-69.4993557816,-22.3339276584",180.1883867542242,0.003810602716523297
839,"-69.49936607945,-22.333956237499997","-69.4993762076,-22.3339371324","-69.4993762415,-22.3339466692","-69.4993559513,-22.3339753426","-69.4993559174,-22.3339658058",180.18838779641362,0.003810607055662966
840,"-69.499366215275,-22.3339943849","-69.4993763434,-22.3339752798","-69.4993763773,-22.3339848166","-69.4993560872,-22.33401349","-69.4993560532,-22.3340039532",180.18866548539071,0.0038106039265564506
841,"-69.499366351075,-22.334032532275","-69.4993764792,-22.3340134272","-69.4993765131,-22.334022964","-69.499356223,-22.3340516374","-69.499356189,-22.3340421005",180.18866458457026,0.003810598962346351
842,"-69.49936648690002,-22.334070679675","-69.499376615,-22.3340515746","-69.499376649,-22.3340611114","-69.4993563588,-22.3340897848","-69.4993563248,-22.3340802479",180.188942273314,0.0038106014660486474
843,"-69.4993666227,-22.33410882705","-69.4993767508,-22.3340897219","-69.4993767848,-22.3340992588","-69.4993564946,-22.3341279322","-69.4993564606,-22.3341183953",180.1889412664645,0.0038106058057534673
844,"-69.4993667585,-22.334146974425","-69.4993768866,-22.3341278693","-69.4993769206,-22.3341374062","-69.4993566304,-22.3341660795","-69.4993565964,-22.3341565427",180.18894217001613,0.0038106008408087043
845,"-69.4993668943,-22.334185121825","-69.4993770224,-22.3341660167","-69.4993770564,-22.3341755536","-69.4993567662,-22.3342042269","-69.4993567322,-22.3341946901",180.188942153622,0.003810600528022639
846,"-69.499367030125,-22.3342232692","-69.4993771583,-22.3342041641","-69.4993771922,-22.3342137009","-69.499356902,-22.3342423743","-69.499356868,-22.3342328375",180.18866517570007,0.003810607683817637
847,"-69.49936716594999,-22.334261416575","-69.4993772941,-22.3342423115","-69.499377328,-22.3342518483","-69.4993570378,-22.3342805217","-69.4993570039,-22.3342709848",180.18838632578758,0.0038105999029454714
848,"-69.49936730175,-22.334299563975","-69.4993774299,-22.3342804589","-69.4993774638,-22.3342899957","-69.4993571736,-22.3343186691","-69.4993571397,-22.3343091322",180.18838634495677,0.0038105995903233323
849,"-69.499367437575,-22.33433771135","-69.4993775657,-22.3343186062","-69.4993775997,-22.3343281431","-69.4993573094,-22.3343568165","-69.4993572755,-22.3343472796",180.188663078077,0.003810606746113784
850,"-69.499367573375,-22.334375858725004","-69.4993777015,-22.3343567536","-69.4993777355,-22.3343662905","-69.4993574452,-22.3343949638","-69.4993574113,-22.334385427",180.18866408477356,0.003810601781569857
851,"-69.499367709175,-22.334414006125","-69.4993778373,-22.334394901","-69.4993778713,-22.3344044379","-69.499357581,-22.3344331112","-69.4993575471,-22.3344235744",180.18866392712127,0.003810601468779801
852,"-69.499367845,-22.3344521535","-69.4993779731,-22.3344330484","-69.4993780071,-22.3344425852","-69.4993577169,-22.3344712586","-69.4993576829,-22.3344617218",180.18894274718065,0.0038106029919936085
853,"-69.499367980825,-22.334490300875","-69.499378109,-22.3344711958","-69.4993781429,-22.3344807326","-69.4993578527,-22.334509406","-69.4993578187,-22.3344998691",180.18866382394862,0.0038106008436949806
854,"-69.49936811662499,-22.334528448275","-69.4993782448,-22.3345093432","-69.4993782787,-22.33451888","-69.4993579885,-22.3345475534","-69.4993579545,-22.3345380165",180.18866380766076,0.0038106005310688507
855,"-69.49936825245,-22.33456659565","-69.4993783806,-22.3345474905","-69.4993784146,-22.3345570274","-69.4993581243,-22.3345857008","-69.4993580903,-22.3345761639",180.18894064629734,0.003810607686842867
856,"-69.499284531575,-22.333746675825","-69.4992946597,-22.3337275707","-69.4992946936,-22.3337371076","-69.4992744035,-22.3337657809","-69.4992743695,-22.3337562441",180.18866486815932,0.003810601305155287
857,"-69.499284667375,-22.333784823225002","-69.4992947955,-22.3337657181","-69.4992948294,-22.333775255","-69.4992745393,-22.3338039283","-69.4992745053,-22.3337943915",180.18866481655596,0.0038106009925404864
858,"-69.499284803175,-22.333822970625","-69.4992949313,-22.3338038655","-69.4992949652,-22.3338134024","-69.4992746751,-22.3338420757","-69.4992746411,-22.3338325389",180.18866476488944,0.0038106006796902636
859,"-69.49928493895,-22.333861118","-69.4992950671,-22.3338420129","-69.499295101,-22.3338515497","-69.4992748108,-22.3338802231","-69.4992747769,-22.3338706863",180.18838792483504,0.0038106078351659222
860,"-69.49928507474999,-22.333899265375003","-69.4992952029,-22.3338801603","-69.4992952368,-22.3338896971","-69.4992749466,-22.3339183705","-69.4992749127,-22.3339088336",180.18838677968353,0.0038106028707921404
861,"-69.499285210525,-22.333937412775","-69.4992953386,-22.3339183077","-69.4992953726,-22.3339278445","-69.4992750824,-22.3339565179","-69.4992750485,-22.333946981",180.1886646101347,0.0038105997420769915
862,"-69.49928534630001,-22.333975560175002","-69.4992954744,-22.3339564551","-69.4992955084,-22.3339659919","-69.4992752182,-22.3339946653","-69.4992751842,-22.3339851284",180.18894240220902,0.003810602245390631
863,"-69.49928548209999,-22.334013707525003","-69.4992956102,-22.3339946024","-69.4992956442,-22.3340041393","-69.499275354,-22.3340328126","-69.49927532,-22.3340232758",180.18894245660783,0.0038106019329374207
864,"-69.4992856179,-22.334051854924997","-69.499295746,-22.3340327498","-69.49929578,-22.3340422867","-69.4992754898,-22.33407096","-69.4992754558,-22.3340614232",180.18894226359367,0.0038106016203181825
865,"-69.499285753675,-22.334090002325","-69.4992958818,-22.3340708972","-69.4992959158,-22.3340804341","-69.4992756255,-22.3341091074","-69.4992755916,-22.3340995706",180.18866447159758,0.0038106041242001406
866,"-69.49928588945,-22.3341281497","-69.4992960176,-22.3341090446","-69.4992960515,-22.3341185814","-69.4992757613,-22.3341472548","-69.4992757274,-22.334137718",180.18838745818223,0.0038106056470031393
867,"-69.49928602525,-22.334166297074997","-69.4992961534,-22.334147192","-69.4992961873,-22.3341567288","-69.4992758971,-22.3341854022","-69.4992758632,-22.3341758653",180.1883865249708,0.0038106006824582916
868,"-69.49928616105001,-22.334204444475002","-69.4992962892,-22.3341853394","-69.4992963231,-22.3341948762","-69.4992760329,-22.3342235496","-69.499275999,-22.3342140127",180.1883863673948,0.003810600369672
869,"-69.499286296825,-22.33424259185","-69.499296425,-22.3342234867","-69.4992964589,-22.3342330236","-69.4992761687,-22.334261697","-69.4992761347,-22.3342521601",180.18866324207474,0.0038106075254662067
870,"-69.499286432625,-22.334280739225","-69.4992965608,-22.3342616341","-69.4992965947,-22.334271171","-69.4992763045,-22.3342998443","-69.4992762705,-22.3342903075",180.18866411035208,0.0038106025610827356
871,"-69.49928656842499,-22.334318886625","-69.4992966966,-22.3342997815","-69.4992967305,-22.3343093184","-69.4992764403,-22.3343379917","-69.4992764063,-22.3343284549",180.18866412941412,0.003810602248859301
872,"-69.499286704225,-22.334357034","-69.4992968324,-22.3343379289","-69.4992968663,-22.3343474657","-69.4992765761,-22.3343761391","-69.4992765421,-22.3343666023",180.18866503012669,0.0038106065879272683
873,"-69.499286839975,-22.334395181375","-69.4992969681,-22.3343760763","-69.4992970021,-22.3343856131","-69.4992767118,-22.3344142865","-69.4992766779,-22.3344047496",180.18866395556347,0.003810601623210547
874,"-69.49928697577501,-22.334433328775","-69.4992971039,-22.3344142237","-69.4992971379,-22.3344237605","-69.4992768476,-22.3344524339","-69.4992768137,-22.334442897",180.18866393933922,0.003810601310585531
875,"-69.499287111575,-22.334471476174997","-69.4992972397,-22.3344523711","-69.4992972737,-22.3344619079","-69.4992769834,-22.3344905813","-69.4992769495,-22.3344810444",180.1886638523847,0.0038106009979600687
876,"-69.49928724737501,-22.334509623524998","-69.4992973755,-22.3344905184","-69.4992974095,-22.3345000553","-69.4992771192,-22.3345287286","-69.4992770853,-22.3345191918",180.18866386850175,0.003810600685576322
877,"-69.49928738314999,-22.334547770925","-69.4992975113,-22.3345286658","-69.4992975453,-22.3345382027","-69.499277255,-22.334566876","-69.499277221,-22.3345573392",180.1889416624104,0.003810603189194372
878,"-69.499203651675,-22.333724549975","-69.4992976471,-22.3345668132","-69.4992976811,-22.33457635","-69.4991096562,-22.3328822868","-69.4991096223,-22.3328727499",180.1886649670403,0.18936135577601093
879,"-69.49911992,-22.332901329075","-69.4991300481,-22.332882224","-69.499130082,-22.3328917608","-69.4991097919,-22.3329204342","-69.499109758,-22.3329108973",180.1883881629436,0.003810605415661296
880,"-69.49912005575001,-22.332939476475","-69.4991301838,-22.3329203714","-69.4991302178,-22.3329299082","-69.4991099277,-22.3329585816","-69.4991098937,-22.3329490447",180.1889438765714,0.003810605103457951
881,"-69.4991201915,-22.332977623875003","-69.4991303196,-22.3329585188","-69.4991303535,-22.3329680556","-69.4991100634,-22.332996729","-69.4991100295,-22.3329871921",180.18838805986093,0.0038106047904536682
882,"-69.49912032719999,-22.333015771274997","-69.4991304553,-22.3329966662","-69.4991304892,-22.333006203","-69.4991101991,-22.3330348764","-69.4991101652,-22.3330253395",180.1883880790336,0.003810604478249429
883,"-69.49912046295,-22.333053918675002","-69.499130591,-22.3330348136","-69.499130625,-22.3330443504","-69.4991103349,-22.3330730238","-69.4991103009,-22.3330634869",180.18894372144337,0.0038106041654792297
884,"-69.4991205987,-22.33309206605","-69.4991307268,-22.333072961","-69.4991307607,-22.3330824978","-69.4991104706,-22.3331111711","-69.4991104367,-22.3331016343",180.1883888929578,0.0038105992012835103
