name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
139,"-70.295889993,-25.126249956","-70.2959055893,-25.1260878169","-70.2959090076,-25.1264117924","-70.2958743967,-25.126412095","-70.2958709785,-25.1260881196",180.54736031113748,0.0034845418360510473
140,"-70.2958110506,-25.1263060373","-70.2958280882,-25.1261992767","-70.2958286238,-25.1264124953","-70.295794013,-25.1264127979","-70.2957934774,-25.1261995793",180.13924902735138,0.0034845351494279227
141,"-70.2972475504,-25.1265875246","-70.2972631449,-25.1264253855","-70.2972665668,-25.1267493607","-70.2972319559,-25.1267496637","-70.297228534,-25.1264256884",180.547943196757,0.003484537564379742
142,"-70.2971681841,-25.1265882193","-70.2971837787,-25.1264260802","-70.2971872004,-25.1267500554","-70.2971525895,-25.1267503584","-70.2971491678,-25.1264263832",180.5479124000957,0.003484537598311432
143,"-70.2970888178,-25.126588914","-70.2971044125,-25.1264267749","-70.297107834,-25.1267507501","-70.2970732231,-25.1267510531","-70.2970698016,-25.1264270778",180.5478797413855,0.003484537524751646
144,"-70.2970094515,-25.1265896086","-70.2970250463,-25.1264274695","-70.2970284676,-25.1267514448","-70.2969938567,-25.1267517477","-70.2969904354,-25.1264277725",180.54784801471646,0.003484537504939836
145,"-70.2969323891,-25.1265902831","-70.2969479839,-25.126428144","-70.2969514051,-25.1267521193","-70.2969167941,-25.1267524222","-70.2969133731,-25.1264284469",180.54781535812631,0.003484537431942811
146,"-70.2993158674,-25.12586657550001","-70.2993314591,-25.1257044363","-70.2993348864,-25.1260284113","-70.2993002757,-25.1260287147","-70.2992968485,-25.1257047397",180.54880306338845,0.0034845334423023776
147,"-70.2991526792,-25.1258681718","-70.2991682711,-25.1257060325","-70.299171698,-25.1260300076","-70.2991370873,-25.126030311","-70.2991336605,-25.125706336",180.54874037106592,0.003484533450615764
148,"-70.2992365016,-25.1258672713","-70.2992520934,-25.1257051321","-70.2992555205,-25.1260291071","-70.2992209098,-25.1260294105","-70.2992174828,-25.1257054355",180.5487713364705,0.0034845334224585904
149,"-70.2990733134,-25.1258688675","-70.2990889054,-25.1257067283","-70.2990923321,-25.1260307033","-70.2990577214,-25.1260310067","-70.2990542948,-25.1257070317",180.54870788280903,0.003484533376935949
150,"-70.2978813941,-25.1262287275","-70.2978969877,-25.1260665884","-70.2979004112,-25.1263905636","-70.2978658004,-25.1263908667","-70.297862377,-25.1260668915",180.54819328249732,0.0034845328580806597
151,"-70.297799993,-25.1262294404","-70.2978155867,-25.1260673013","-70.29781901,-25.1263912765","-70.2977843992,-25.1263915796","-70.297780976,-25.1260676044",180.5481615546203,0.0034845328377488575
152,"-70.2977206269,-25.1262301354","-70.2977362208,-25.1260679963","-70.2977396439,-25.1263919715","-70.2977050331,-25.1263922746","-70.29770161,-25.1260682994",180.5481377523062,0.0034845378514430946
153,"-70.2976443134,-25.1262308037","-70.2976599073,-25.1260686646","-70.2976633303,-25.1263926398","-70.2976287195,-25.1263929428","-70.2976252966,-25.1260689676",180.54811226696472,0.003484532691336673
154,"-70.2989917463,-25.1258670617","-70.2990073384,-25.1257049225","-70.2990107648,-25.1260288976","-70.2989761541,-25.1260292009","-70.2989727278,-25.1257052259",180.54865937236093,0.003484533374615128
155,"-70.2989103455,-25.1258677752","-70.2989259377,-25.125705636","-70.2989293639,-25.1260296111","-70.2988947532,-25.1260299144","-70.2988913271,-25.1257059394",180.5486276464069,0.0034845333549818423
156,"-70.2988309797,-25.1258684708","-70.298846572,-25.1257063316","-70.298849998,-25.1260303067","-70.2988153873,-25.12603061","-70.2988119614,-25.125706635",180.54859591659184,0.0034845333344303755
157,"-70.2987546664,-25.1258691396","-70.2987702589,-25.1257070004","-70.2987736847,-25.1260309755","-70.298739074,-25.1260312788","-70.2987356483,-25.1257073038",180.54856419178185,0.0034845333160699933
158,"-70.2986712306,-25.1258698708","-70.2986868232,-25.1257077316","-70.2986902487,-25.1260317067","-70.2986556381,-25.12603201","-70.2986522126,-25.1257080349",180.54852361013764,0.0034845282071687134
159,"-70.2985918648,-25.1258705663","-70.2986074575,-25.1257084271","-70.2986108828,-25.1260324022","-70.2985762722,-25.1260327055","-70.2985728469,-25.1257087304",180.5484918832973,0.00348452818804689
160,"-70.2985145341,-25.1258712439","-70.2985301268,-25.1257091047","-70.298533552,-25.1260330798","-70.2984989413,-25.1260333831","-70.2984955162,-25.125709408",180.54846807893142,0.00348453320152355
161,"-70.2984361858,-25.1258719304","-70.2984517786,-25.12570979119999","-70.2984552036,-25.1260337663","-70.2984205929,-25.1260340696","-70.298417168,-25.1257100944",180.54843542196062,0.0034845331281468384
162,"-70.2983535899,-25.1258732655","-70.2983691828,-25.1257111263","-70.2983726076,-25.1260351014","-70.2983379969,-25.1260354046","-70.2983345722,-25.1257114295",180.54840292785474,0.0034845330362667276
163,"-70.2982750453,-25.1258739419","-70.2982906384,-25.1257118028","-70.2982940629,-25.1260357779","-70.2982594522,-25.1260360811","-70.2982560278,-25.125712106",180.54835533968824,0.0034845330176886532
164,"-70.298196697,-25.1258746283","-70.2982122902,-25.1257124891","-70.2982157145,-25.1260364643","-70.2981811038,-25.1260367675","-70.2981776796,-25.1257127923",180.5483234461738,0.0034845329973990737
165,"-70.2980328613,-25.1258785091","-70.2980484547,-25.12571637","-70.2980518786,-25.1260403452","-70.2980172679,-25.1260406483","-70.2980138441,-25.1257166731",180.54825828684946,0.003484532779866896
166,"-70.2981173312,-25.1258753235","-70.2981329245,-25.1257131844","-70.2981363486,-25.1260371595","-70.2981017379,-25.1260374627","-70.2980983139,-25.1257134875",180.54829095585012,0.0034845329237886413
167,"-70.2979534955,-25.1258792043","-70.297969089,-25.1257170651","-70.2979725127,-25.1260410403","-70.297937902,-25.1260413434","-70.2979344783,-25.1257173683",180.54823541355165,0.003484537847353318
168,"-70.2978730532,-25.1258804857","-70.2978886468,-25.1257183465","-70.2978920703,-25.1260423217","-70.2978574596,-25.1260426248","-70.2978540362,-25.1257186496",180.54819482954224,0.0034845327234963954
169,"-70.2977936874,-25.1258811807","-70.2978092811,-25.1257190416","-70.2978127043,-25.1260430168","-70.2977780936,-25.1260433199","-70.2977746704,-25.1257193447",180.54815516474503,0.003484537736485268
170,"-70.2977143215,-25.1258818757","-70.2977299153,-25.1257197366","-70.2977333384,-25.1260437118","-70.2976987277,-25.1260440149","-70.2976953047,-25.1257200397",180.54813137581525,0.003484532683136282
171,"-70.2976359732,-25.1258825618","-70.2976515671,-25.1257204227","-70.29765499,-25.1260443979","-70.2976203793,-25.1260447009","-70.2976169565,-25.1257207257",180.5480979544664,0.0034845325567552533
172,"-70.2993935431,-25.1262137786","-70.2994091347,-25.1260516394","-70.2994125622,-25.1263756144","-70.2993779515,-25.1263759179","-70.299374524,-25.1260519429",180.54884287538215,0.0034845286814053486
173,"-70.2993121421,-25.1262144923","-70.2993277338,-25.1260523531","-70.2993311611,-25.1263763281","-70.2992965503,-25.1263766316","-70.2992931231,-25.1260526566",180.54880320952503,0.00348453369455107
174,"-70.2991489534,-25.1262160886","-70.2991645453,-25.1260539494","-70.2991679722,-25.1263779244","-70.2991333615,-25.1263782278","-70.2991299346,-25.1260542528",180.54874599842873,0.0034845285078534093
175,"-70.2992327761,-25.1262151882","-70.2992483679,-25.126053049","-70.299251795,-25.126377024","-70.2992171842,-25.1263773274","-70.2992137572,-25.1260533524",180.54876978919606,0.003484533567748349
176,"-70.2990695874,-25.1262167844","-70.2990851794,-25.1260546452","-70.2990886061,-25.1263786202","-70.2990539954,-25.1263789236","-70.2990505688,-25.1260549486",180.54870634825633,0.0034845234544956284
177,"-70.2989931828,-25.1262191455","-70.2990087749,-25.1260570063","-70.2990122014,-25.1263809813","-70.2989775906,-25.1263812847","-70.2989741642,-25.1260573096",180.54867366839426,0.0034845334003517927
178,"-70.2989158518,-25.1262198233","-70.298931444,-25.1260576841","-70.2989348703,-25.1263816591","-70.2989002595,-25.12638196249999","-70.2988968333,-25.1260579874",180.5486419405686,0.003484533381015308
179,"-70.2988375033,-25.12622051","-70.2988530956,-25.1260583708","-70.2988565217,-25.1263823458","-70.2988219109,-25.1263826492","-70.2988184849,-25.1260586741",180.5486102170334,0.0034845333614383824
180,"-70.2987571198,-25.1262212145","-70.2987727122,-25.1260590753","-70.2987761381,-25.1263830503","-70.2987415273,-25.1263833537","-70.2987381015,-25.1260593786",180.54857848716927,0.0034845333413461533
181,"-70.2986736837,-25.1262219457","-70.2986892762,-25.1260598065","-70.2986927019,-25.1263837816","-70.2986580911,-25.1263840849","-70.2986546655,-25.1260601098",180.54854582997666,0.0034845332666713193
182,"-70.2985963527,-25.1262226233","-70.2986119454,-25.1260604841","-70.2986153708,-25.1263844592","-70.29858076,-25.1263847625","-70.2985773347,-25.1260607874",180.54849823993538,0.0034845332473443617
183,"-70.2985180042,-25.1262233099","-70.298533597,-25.1260611707","-70.2985370222,-25.1263851458","-70.2985024114,-25.126385449","-70.2984989863,-25.1260614739",180.54846481964432,0.0034845331201606147
184,"-70.2984386382,-25.1262240053","-70.298454231,-25.1260618661","-70.2984576561,-25.1263858412","-70.2984230453,-25.1263861444","-70.2984196203,-25.1260621693",180.54844895527467,0.003484533100329825
185,"-70.2983560421,-25.1262253404","-70.298371635,-25.1260632012","-70.2983750598,-25.1263871763","-70.298340449,-25.1263874795","-70.2983370243,-25.1260635044",180.54840136227915,0.0034845330622529777
186,"-70.2982809225,-25.1262282851","-70.2982965156,-25.1260661459","-70.2982999402,-25.1263901211","-70.2982653294,-25.1263904243","-70.2982619049,-25.1260664492",180.5483703889634,0.0034845330320692155
187,"-70.2982015565,-25.1262289804","-70.2982171496,-25.1260668412","-70.298220574,-25.1263908164","-70.2981859632,-25.1263911196","-70.2981825389,-25.1260671444",180.5483377311449,0.003484532959154592
188,"-70.2980377202,-25.1262328613","-70.2980533136,-25.1260707221","-70.2980567376,-25.1263946973","-70.2980221268,-25.1263950004","-70.2980187029,-25.1260710253",180.54827350613863,0.003484532793972375
189,"-70.2981221904,-25.1262296756","-70.2981377837,-25.1260675365","-70.2981412079,-25.1263915116","-70.2981065971,-25.1263918148","-70.298103173,-25.1260678396",180.5483052429489,0.0034845328848285475
190,"-70.2979583542,-25.1262335564","-70.2979739477,-25.1260714173","-70.2979773715,-25.1263953924","-70.2979427607,-25.1263956956","-70.297939337,-25.1260717204",180.54824177738448,0.0034845327741467834
191,"-70.2964459173,-25.1265955061","-70.2964615128,-25.1264333671","-70.2964649327,-25.1267573424","-70.2964303217,-25.1267576452","-70.296426902,-25.1264336699",180.5476074375203,0.0034845371755181345
192,"-70.296368586,-25.1265961826","-70.2963841816,-25.1264340436","-70.2963876013,-25.1267580189","-70.2963529903,-25.1267583217","-70.2963495708,-25.12643434630001",180.54757477710518,0.0034845371025165497
193,"-70.2962881233,-25.1265984468","-70.2963037191,-25.1264363077","-70.2963071385,-25.1267602831","-70.2962725276,-25.1267605858","-70.2962691082,-25.1264366105",180.5475430454491,0.0034845370379497907
194,"-70.2962077395,-25.1265991499","-70.2962233353,-25.1264370109","-70.2962267545,-25.1267609862","-70.2961921436,-25.126761289","-70.2961887245,-25.1264373136",180.54750339531745,0.0034845319843986996
195,"-70.2961354637,-25.1272966226","-70.2961510596,-25.1271344835","-70.2961544788,-25.1274584589","-70.2961198676,-25.1274587616","-70.2961164486,-25.1271347862",180.54749142873732,0.0034845372055858264
196,"-70.2960581319,-25.1272972989","-70.296073728,-25.1271351599","-70.2960771469,-25.1274591352","-70.2960425358,-25.1274594379","-70.296039117,-25.12713546259999",180.547451946351,0.0034845321521213383
197,"-70.2959797826,-25.1272979841","-70.2959953788,-25.1271358451","-70.2959987975,-25.1274598205","-70.2959641864,-25.1274601232","-70.2959607678,-25.1271361478",180.54742005460216,0.0034845321332962623
198,"-70.2959004158,-25.1272986782","-70.2959160121,-25.1271365392","-70.2959194306,-25.1274605146","-70.2958848195,-25.1274608172","-70.2958814011,-25.1271368418",180.54738663049534,0.003484532004679944
199,"-70.2958182153,-25.127249077","-70.2958356279,-25.1271372421","-70.2958354138,-25.1273606093","-70.2958008027,-25.1273609119","-70.2958010169,-25.1271375448",179.9619074092035,0.003484533474499918
200,"-70.2961315198,-25.1265989662","-70.2961471157,-25.1264368272","-70.2961505347,-25.1267608026","-70.2961159238,-25.1267611053","-70.2961125049,-25.1264371299",180.5474707415899,0.0034845319359250986
201,"-70.2960541885,-25.1265996426","-70.2960697845,-25.1264375035","-70.2960732033,-25.1267614789","-70.2960385924,-25.1267617816","-70.2960351737,-25.1264378062",180.54743901399382,0.003484531916632982
202,"-70.2959718081,-25.1266001592","-70.2959874043,-25.1264380202","-70.2959908228,-25.1267619956","-70.2959562119,-25.1267622982","-70.2959527934,-25.1264383228",180.54739765464402,0.0034845368272931393
203,"-70.2958924417,-25.1266008533","-70.295908038,-25.1264387142","-70.2959114564,-25.1267626896","-70.2958768455,-25.1267629923","-70.2958734272,-25.1264390169",180.54737556449115,0.003484531882107232
204,"-70.2958106784,-25.1265520284","-70.2958276543,-25.1264394171","-70.2958283134,-25.126664337","-70.2957937025,-25.1266646396","-70.2957930434,-25.1264397198",180.15965221051283,0.0034845382537043714
205,"-70.2972500166,-25.1269343391","-70.2972656111,-25.1267722","-70.2972690331,-25.1270961752","-70.2972344221,-25.1270964782","-70.2972310002,-25.1267725029",180.54794959351406,0.0034845327057964628
206,"-70.2971706501,-25.1269350338","-70.2971862447,-25.1267728947","-70.2971896665,-25.1270968699","-70.2971550555,-25.1270971729","-70.2971516338,-25.1267731977",180.54791879798137,0.003484532740447127
207,"-70.2970912836,-25.1269357285","-70.2971068783,-25.1267735894","-70.2971102999,-25.1270975646","-70.2970756889,-25.1270978676","-70.2970722674,-25.1267738923",180.54788613933977,0.003484532666886904
208,"-70.2970119171,-25.1269364232","-70.2970275119,-25.1267742841","-70.2970309332,-25.1270982593","-70.2969963222,-25.1270985622","-70.2969929009,-25.126774587",180.54784571338493,0.0034845376268096183
209,"-70.2969348544,-25.1269370976","-70.2969504493,-25.1267749585","-70.2969538705,-25.1270989338","-70.2969192595,-25.1270992367","-70.2969158384,-25.1267752614",180.54782175622427,0.0034845325740889502
210,"-70.2968505377,-25.1269391502","-70.2968661327,-25.1267770111","-70.2968695537,-25.1271009864","-70.2968349427,-25.1271012893","-70.2968315218,-25.12677731400001",180.54779002273216,0.003484532515552942
211,"-70.2967691361,-25.1269398625","-70.2967847313,-25.1267777234","-70.296788152,-25.1271016987","-70.296753541,-25.1271020016","-70.2967501203,-25.1267780263",180.5477503581827,0.0034845375280012723
212,"-70.2966897696,-25.126940557","-70.2967053648,-25.1267784179","-70.2967087854,-25.1271023932","-70.2966741743,-25.1271026961","-70.2966707539,-25.1267787208",180.5477186305203,0.0034845375088955063
213,"-70.2966081738,-25.1269412709","-70.2966237692,-25.1267791319","-70.2966271895,-25.1271031072","-70.2965925785,-25.12710341","-70.2965891582,-25.1267794347",180.5476852103993,0.0034845373803697468
214,"-70.2965295856,-25.1269405828","-70.296545181,-25.1267784437","-70.2965486012,-25.1271024191","-70.2965139901,-25.1271027219","-70.2965105701,-25.1267787466",180.54765425333244,0.003484537454425486
215,"-70.2964526671,-25.1269426315","-70.2964682627,-25.1267804924","-70.2964716826,-25.1271044677","-70.2964370716,-25.1271047705","-70.2964336518,-25.1267807952",180.54761383290406,0.00348453230879582
216,"-70.2963735925,-25.1269430668","-70.2963891881,-25.1267809277","-70.2963926078,-25.1271049031","-70.2963579968,-25.1271052058","-70.2963545772,-25.1267812305",180.54758117646298,0.0034845322419526543
217,"-70.2962952435,-25.1269437522","-70.2963108392,-25.1267816131","-70.2963142587,-25.1271055885","-70.2962796477,-25.1271058912","-70.2962762283,-25.1267819159",180.547549449903,0.003484532222404515
218,"-70.2962148594,-25.1269444553","-70.2962304552,-25.1267823163","-70.2962338745,-25.1271062916","-70.2961992635,-25.1271065943","-70.2961958443,-25.126782619",180.54751695973897,0.003484532149352138
219,"-70.2961354682,-25.1269457764","-70.2961510641,-25.1267836374","-70.2961544832,-25.1271076128","-70.2961198722,-25.1271079155","-70.2961164532,-25.1267839401",180.5474850620214,0.0034845321116757236
220,"-70.2960533367,-25.1269441849","-70.2960689327,-25.1267820459","-70.2960723516,-25.1271060212","-70.2960377406,-25.1271063239","-70.2960343218,-25.1267823486",180.5474535159567,0.0034845321570660644
221,"-70.2959749876,-25.1269448701","-70.2959905838,-25.1267827311","-70.2959940025,-25.1271067065","-70.2959593914,-25.1271070091","-70.2959559729,-25.1267830338",180.5474129174579,0.0034845371165829926
222,"-70.2958956211,-25.1269455642","-70.2959112173,-25.1267834251","-70.2959146358,-25.1271074005","-70.2958800247,-25.1271077032","-70.2958766064,-25.1267837278",180.54738195549825,0.003484537151198291
